06/01/16|TypeB|2nd|CHINA- mainland born|06/01/13
06/01/16|TypeB|2nd|INDIA|07/01/09
06/01/16|TypeB|2nd|MEXICO|C
06/01/16|TypeB|2nd|PHILIPPINES|C
06/01/16|TypeB|3rd|All Chargeability Areas Except Those Listed|C
06/01/16|TypeB|3rd|CHINA- mainland born|05/01/15
06/01/16|TypeB|3rd|INDIA|07/01/05
06/01/16|TypeB|3rd|MEXICO|C
06/01/16|TypeB|3rd|PHILIPPINES|01/01/10
06/01/16|TypeB|Other Workers|All Chargeability Areas Except Those Listed|C
06/01/16|TypeB|Other Workers|CHINA- mainland born|08/01/09
06/01/16|TypeB|Other Workers|INDIA|07/01/05
06/01/16|TypeB|Other Workers|MEXICO|C
06/01/16|TypeB|Other Workers|PHILIPPINES|01/01/10
06/01/16|TypeB|4th|All Chargeability Areas Except Those Listed|C
06/01/16|TypeB|4th|CHINA- mainland born|C
06/01/16|TypeB|4th|INDIA|C
06/01/16|TypeB|4th|MEXICO|C
06/01/16|TypeB|4th|PHILIPPINES|C
06/01/16|TypeB|Certain Religious Workers|All Chargeability Areas Except Those Listed|C
06/01/16|TypeB|Certain Religious Workers|CHINA- mainland born|C
06/01/16|TypeB|Certain Religious Workers|INDIA|C
06/01/16|TypeB|Certain Religious Workers|MEXICO|C
06/01/16|TypeB|Certain Religious Workers|PHILIPPINES|C
06/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|All Chargeability Areas Except Those Listed|C
06/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|CHINA- mainland born|05/01/15
06/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|INDIA|C
06/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|MEXICO|C
06/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|PHILIPPINES|C
06/01/16|TypeB|5thRegionalCenter(I5 and R5)|All Chargeability Areas Except Those Listed|C
06/01/16|TypeB|5thRegionalCenter(I5 and R5)|CHINA- mainland born|05/01/15
06/01/16|TypeB|5thRegionalCenter(I5 and R5)|INDIA|C
06/01/16|TypeB|5thRegionalCenter(I5 and R5)|MEXICO|C
06/01/16|TypeB|5thRegionalCenter(I5 and R5)|PHILIPPINES|C
07/01/16|TypeA|1st|All Chargeability Areas Except Those Listed|C
07/01/16|TypeA|1st|CHINA- mainland born|C
07/01/16|TypeA|1st|EL SALVADOR GUATEMALA HONDURAS|C
07/01/16|TypeA|1st|INDIA|C
07/01/16|TypeA|1st|MEXICO|C
07/01/16|TypeA|1st|PHILIPPINES|C
07/01/16|TypeA|2nd|All Chargeability Areas Except Those Listed|C
07/01/16|TypeA|2nd|CHINA- mainland born|01/01/10
07/01/16|TypeA|2nd|EL SALVADOR GUATEMALA HONDURAS|C
07/01/16|TypeA|2nd|INDIA|11/01/04
07/01/16|TypeA|2nd|MEXICO|C
07/01/16|TypeA|2nd|PHILIPPINES|C
07/01/16|TypeA|3rd|All Chargeability Areas Except Those Listed|03/01/16
07/01/16|TypeA|3rd|CHINA- mainland born|01/01/10
07/01/16|TypeA|3rd|EL SALVADOR GUATEMALA HONDURAS|03/01/16
07/01/16|TypeA|3rd|INDIA|10/22/04
07/01/16|TypeA|3rd|MEXICO|03/01/16
07/01/16|TypeA|3rd|PHILIPPINES|02/15/09
07/01/16|TypeA|Other Workers|All Chargeability Areas Except Those Listed|03/01/16
07/01/16|TypeA|Other Workers|CHINA- mainland born|01/01/04
07/01/16|TypeA|Other Workers|EL SALVADOR GUATEMALA HONDURAS|03/01/16
07/01/16|TypeA|Other Workers|INDIA|10/22/04
07/01/16|TypeA|Other Workers|MEXICO|03/01/16
07/01/16|TypeA|Other Workers|PHILIPPINES|02/15/09
07/01/16|TypeA|4th|All Chargeability Areas Except Those Listed|C
07/01/16|TypeA|4th|CHINA- mainland born|C
07/01/16|TypeA|4th|EL SALVADOR GUATEMALA HONDURAS|01/01/10
07/01/16|TypeA|4th|INDIA|C
07/01/16|TypeA|4th|MEXICO|01/01/10
07/01/16|TypeA|4th|PHILIPPINES|C
07/01/16|TypeA|Certain Religious Workers|All Chargeability Areas Except Those Listed|C
07/01/16|TypeA|Certain Religious Workers|CHINA- mainland born|C
07/01/16|TypeA|Certain Religious Workers|EL SALVADOR GUATEMALA HONDURAS|01/01/10
07/01/16|TypeA|Certain Religious Workers|INDIA|C
07/01/16|TypeA|Certain Religious Workers|MEXICO|01/01/10
07/01/16|TypeA|Certain Religious Workers|PHILIPPINES|C
07/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|All Chargeability Areas Except Those Listed|C
07/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|CHINA- mainland born|02/15/14
07/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|EL SALVADOR GUATEMALA HONDURAS|C
07/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|INDIA|C
07/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|MEXICO|C
07/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|PHILIPPINES|C
07/01/16|TypeA|5thRegionalCenter(I5 and R5)|All Chargeability Areas Except Those Listed|C
07/01/16|TypeA|5thRegionalCenter(I5 and R5)|CHINA- mainland born|02/15/14
07/01/16|TypeA|5thRegionalCenter(I5 and R5)|EL SALVADOR GUATEMALA HONDURAS|C
07/01/16|TypeA|5thRegionalCenter(I5 and R5)|INDIA|C
07/01/16|TypeA|5thRegionalCenter(I5 and R5)|MEXICO|C
07/01/16|TypeA|5thRegionalCenter(I5 and R5)|PHILIPPINES|C
07/01/16|TypeB|1st|All Chargeability Areas Except Those Listed|C
07/01/16|TypeB|1st|CHINA- mainland born|C
07/01/16|TypeB|1st|INDIA|C
07/01/16|TypeB|1st|MEXICO|C
07/01/16|TypeB|1st|PHILIPPINES|C
07/01/16|TypeB|2nd|All Chargeability Areas Except Those Listed|C
07/01/16|TypeB|2nd|CHINA- mainland born|06/01/13
07/01/16|TypeB|2nd|INDIA|07/01/09
07/01/16|TypeB|2nd|MEXICO|C
07/01/16|TypeB|2nd|PHILIPPINES|C
07/01/16|TypeB|3rd|All Chargeability Areas Except Those Listed|C
07/01/16|TypeB|3rd|CHINA- mainland born|05/01/15
07/01/16|TypeB|3rd|INDIA|07/01/05
07/01/16|TypeB|3rd|MEXICO|C
07/01/16|TypeB|3rd|PHILIPPINES|01/01/10
07/01/16|TypeB|Other Workers|All Chargeability Areas Except Those Listed|C
07/01/16|TypeB|Other Workers|CHINA- mainland born|08/01/09
07/01/16|TypeB|Other Workers|INDIA|07/01/05
07/01/16|TypeB|Other Workers|MEXICO|C
07/01/16|TypeB|Other Workers|PHILIPPINES|01/01/10
07/01/16|TypeB|4th|All Chargeability Areas Except Those Listed|C
07/01/16|TypeB|4th|CHINA- mainland born|C
07/01/16|TypeB|4th|INDIA|C
07/01/16|TypeB|4th|MEXICO|C
07/01/16|TypeB|4th|PHILIPPINES|C
07/01/16|TypeB|Certain Religious Workers|All Chargeability Areas Except Those Listed|C
07/01/16|TypeB|Certain Religious Workers|CHINA- mainland born|C
07/01/16|TypeB|Certain Religious Workers|INDIA|C
07/01/16|TypeB|Certain Religious Workers|MEXICO|C
07/01/16|TypeB|Certain Religious Workers|PHILIPPINES|C
07/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|All Chargeability Areas Except Those Listed|C
07/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|CHINA- mainland born|05/01/15
07/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|INDIA|C
07/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|MEXICO|C
07/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|PHILIPPINES|C
07/01/16|TypeB|5thRegionalCenter(I5 and R5)|All Chargeability Areas Except Those Listed|C
07/01/16|TypeB|5thRegionalCenter(I5 and R5)|CHINA- mainland born|05/01/15
07/01/16|TypeB|5thRegionalCenter(I5 and R5)|INDIA|C
07/01/16|TypeB|5thRegionalCenter(I5 and R5)|MEXICO|C
07/01/16|TypeB|5thRegionalCenter(I5 and R5)|PHILIPPINES|C
08/01/16|TypeA|1st|All Chargeability Areas Except Those Listed|C
08/01/16|TypeA|1st|CHINA- mainland born|01/01/10
08/01/16|TypeA|1st|EL SALVADOR GUATEMALA HONDURAS|C
08/01/16|TypeA|1st|INDIA|01/01/10
08/01/16|TypeA|1st|MEXICO|C
08/01/16|TypeA|1st|PHILIPPINES|C
08/01/16|TypeA|2nd|All Chargeability Areas Except Those Listed|02/01/14
08/01/16|TypeA|2nd|CHINA- mainland born|01/01/10
08/01/16|TypeA|2nd|EL SALVADOR GUATEMALA HONDURAS|02/01/14
08/01/16|TypeA|2nd|INDIA|11/15/04
08/01/16|TypeA|2nd|MEXICO|02/01/14
08/01/16|TypeA|2nd|PHILIPPINES|02/01/14
08/01/16|TypeA|3rd|All Chargeability Areas Except Those Listed|03/15/16
08/01/16|TypeA|3rd|CHINA- mainland born|01/01/10
08/01/16|TypeA|3rd|EL SALVADOR GUATEMALA HONDURAS|03/15/16
08/01/16|TypeA|3rd|INDIA|11/08/04
08/01/16|TypeA|3rd|MEXICO|03/15/16
08/01/16|TypeA|3rd|PHILIPPINES|05/15/09
08/01/16|TypeA|Other Workers|All Chargeability Areas Except Those Listed|03/15/16
08/01/16|TypeA|Other Workers|CHINA- mainland born|01/01/04
08/01/16|TypeA|Other Workers|EL SALVADOR GUATEMALA HONDURAS|03/15/16
08/01/16|TypeA|Other Workers|INDIA|11/08/04
08/01/16|TypeA|Other Workers|MEXICO|03/15/16
08/01/16|TypeA|Other Workers|PHILIPPINES|05/15/09
08/01/16|TypeA|4th|All Chargeability Areas Except Those Listed|C
08/01/16|TypeA|4th|CHINA- mainland born|C
08/01/16|TypeA|4th|EL SALVADOR GUATEMALA HONDURAS|01/01/10
08/01/16|TypeA|4th|INDIA|01/01/10
08/01/16|TypeA|4th|MEXICO|01/01/10
08/01/16|TypeA|4th|PHILIPPINES|C
08/01/16|TypeA|Certain Religious Workers|All Chargeability Areas Except Those Listed|C
08/01/16|TypeA|Certain Religious Workers|CHINA- mainland born|C
08/01/16|TypeA|Certain Religious Workers|EL SALVADOR GUATEMALA HONDURAS|01/01/10
08/01/16|TypeA|Certain Religious Workers|INDIA|01/01/10
08/01/16|TypeA|Certain Religious Workers|MEXICO|01/01/10
08/01/16|TypeA|Certain Religious Workers|PHILIPPINES|C
08/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|All Chargeability Areas Except Those Listed|C
08/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|CHINA- mainland born|02/15/14
08/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|EL SALVADOR GUATEMALA HONDURAS|C
08/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|INDIA|C
08/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|MEXICO|C
08/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|PHILIPPINES|C
08/01/16|TypeA|5thRegionalCenter(I5 and R5)|All Chargeability Areas Except Those Listed|C
08/01/16|TypeA|5thRegionalCenter(I5 and R5)|CHINA- mainland born|02/15/14
08/01/16|TypeA|5thRegionalCenter(I5 and R5)|EL SALVADOR GUATEMALA HONDURAS|C
08/01/16|TypeA|5thRegionalCenter(I5 and R5)|INDIA|C
08/01/16|TypeA|5thRegionalCenter(I5 and R5)|MEXICO|C
08/01/16|TypeA|5thRegionalCenter(I5 and R5)|PHILIPPINES|C
08/01/16|TypeB|1st|All Chargeability Areas Except Those Listed|C
08/01/16|TypeB|1st|CHINA- mainland born|C
08/01/16|TypeB|1st|INDIA|C
08/01/16|TypeB|1st|MEXICO|C
08/01/16|TypeB|1st|PHILIPPINES|C
08/01/16|TypeB|2nd|All Chargeability Areas Except Those Listed|C
08/01/16|TypeB|2nd|CHINA- mainland born|06/01/13
08/01/16|TypeB|2nd|INDIA|07/01/09
08/01/16|TypeB|2nd|MEXICO|C
08/01/16|TypeB|2nd|PHILIPPINES|C
08/01/16|TypeB|3rd|All Chargeability Areas Except Those Listed|C
08/01/16|TypeB|3rd|CHINA- mainland born|05/01/15
08/01/16|TypeB|3rd|INDIA|07/01/05
08/01/16|TypeB|3rd|MEXICO|C
08/01/16|TypeB|3rd|PHILIPPINES|01/01/13
08/01/16|TypeB|Other Workers|All Chargeability Areas Except Those Listed|C
08/01/16|TypeB|Other Workers|CHINA- mainland born|08/01/09
08/01/16|TypeB|Other Workers|INDIA|07/01/05
08/01/16|TypeB|Other Workers|MEXICO|C
08/01/16|TypeB|Other Workers|PHILIPPINES|01/01/13
08/01/16|TypeB|4th|All Chargeability Areas Except Those Listed|C
08/01/16|TypeB|4th|CHINA- mainland born|C
08/01/16|TypeB|4th|INDIA|C
08/01/16|TypeB|4th|MEXICO|C
08/01/16|TypeB|4th|PHILIPPINES|C
08/01/16|TypeB|Certain Religious Workers|All Chargeability Areas Except Those Listed|C
08/01/16|TypeB|Certain Religious Workers|CHINA- mainland born|C
08/01/16|TypeB|Certain Religious Workers|INDIA|C
08/01/16|TypeB|Certain Religious Workers|MEXICO|C
08/01/16|TypeB|Certain Religious Workers|PHILIPPINES|C
08/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|All Chargeability Areas Except Those Listed|C
08/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|CHINA- mainland born|05/01/15
08/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|INDIA|C
08/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|MEXICO|C
08/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|PHILIPPINES|C
08/01/16|TypeB|5thRegionalCenter(I5 and R5)|All Chargeability Areas Except Those Listed|C
08/01/16|TypeB|5thRegionalCenter(I5 and R5)|CHINA- mainland born|05/01/15
08/01/16|TypeB|5thRegionalCenter(I5 and R5)|INDIA|C
08/01/16|TypeB|5thRegionalCenter(I5 and R5)|MEXICO|C
08/01/16|TypeB|5thRegionalCenter(I5 and R5)|PHILIPPINES|C
09/01/16|TypeA|1st|All Chargeability Areas Except Those Listed|C
09/01/16|TypeA|1st|CHINA- mainland born|01/01/10
09/01/16|TypeA|1st|EL SALVADOR GUATEMALA HONDURAS|C
09/01/16|TypeA|1st|INDIA|01/01/10
09/01/16|TypeA|1st|MEXICO|C
09/01/16|TypeA|1st|PHILIPPINES|C
09/01/16|TypeA|2nd|All Chargeability Areas Except Those Listed|02/01/14
09/01/16|TypeA|2nd|CHINA- mainland born|01/01/10
09/01/16|TypeA|2nd|EL SALVADOR GUATEMALA HONDURAS|02/01/14
09/01/16|TypeA|2nd|INDIA|02/22/05
09/01/16|TypeA|2nd|MEXICO|02/01/14
09/01/16|TypeA|2nd|PHILIPPINES|02/01/14
09/01/16|TypeA|3rd|All Chargeability Areas Except Those Listed|05/01/16
09/01/16|TypeA|3rd|CHINA- mainland born|01/01/10
09/01/16|TypeA|3rd|EL SALVADOR GUATEMALA HONDURAS|05/01/16
09/01/16|TypeA|3rd|INDIA|02/15/05
09/01/16|TypeA|3rd|MEXICO|05/01/16
09/01/16|TypeA|3rd|PHILIPPINES|07/01/10
09/01/16|TypeA|Other Workers|All Chargeability Areas Except Those Listed|05/01/16
09/01/16|TypeA|Other Workers|CHINA- mainland born|01/01/04
09/01/16|TypeA|Other Workers|EL SALVADOR GUATEMALA HONDURAS|05/01/16
09/01/16|TypeA|Other Workers|INDIA|02/15/05
09/01/16|TypeA|Other Workers|MEXICO|05/01/16
09/01/16|TypeA|Other Workers|PHILIPPINES|07/01/10
09/01/16|TypeA|4th|All Chargeability Areas Except Those Listed|C
09/01/16|TypeA|4th|CHINA- mainland born|C
09/01/16|TypeA|4th|EL SALVADOR GUATEMALA HONDURAS|01/01/10
09/01/16|TypeA|4th|INDIA|01/01/10
09/01/16|TypeA|4th|MEXICO|01/01/10
09/01/16|TypeA|4th|PHILIPPINES|C
09/01/16|TypeA|Certain Religious Workers|All Chargeability Areas Except Those Listed|C
09/01/16|TypeA|Certain Religious Workers|CHINA- mainland born|C
09/01/16|TypeA|Certain Religious Workers|EL SALVADOR GUATEMALA HONDURAS|01/01/10
09/01/16|TypeA|Certain Religious Workers|INDIA|01/01/10
09/01/16|TypeA|Certain Religious Workers|MEXICO|01/01/10
09/01/16|TypeA|Certain Religious Workers|PHILIPPINES|C
09/01/16|TypeA|5th Non-Regional Center(C5 and T5)|All Chargeability Areas Except Those Listed|C
09/01/16|TypeA|5th Non-Regional Center(C5 and T5)|CHINA- mainland born|02/15/14
09/01/16|TypeA|5th Non-Regional Center(C5 and T5)|EL SALVADOR GUATEMALA HONDURAS|C
09/01/16|TypeA|5th Non-Regional Center(C5 and T5)|INDIA|C
09/01/16|TypeA|5th Non-Regional Center(C5 and T5)|MEXICO|C
09/01/16|TypeA|5th Non-Regional Center(C5 and T5)|PHILIPPINES|C
09/01/16|TypeA|5th Regional Center(I5 and R5)|All Chargeability Areas Except Those Listed|C
09/01/16|TypeA|5th Regional Center(I5 and R5)|CHINA- mainland born|02/15/14
09/01/16|TypeA|5th Regional Center(I5 and R5)|EL SALVADOR GUATEMALA HONDURAS|C
09/01/16|TypeA|5th Regional Center(I5 and R5)|INDIA|C
09/01/16|TypeA|5th Regional Center(I5 and R5)|MEXICO|C
09/01/16|TypeA|5th Regional Center(I5 and R5)|PHILIPPINES|C
09/01/16|TypeB|1st|All Chargeability Areas Except Those Listed|C
09/01/16|TypeB|1st|CHINA- mainland born|C
09/01/16|TypeB|1st|INDIA|C
09/01/16|TypeB|1st|MEXICO|C
09/01/16|TypeB|1st|PHILIPPINES|C
09/01/16|TypeB|2nd|All Chargeability Areas Except Those Listed|C
09/01/16|TypeB|2nd|CHINA- mainland born|06/01/13
09/01/16|TypeB|2nd|INDIA|07/01/09
09/01/16|TypeB|2nd|MEXICO|C
09/01/16|TypeB|2nd|PHILIPPINES|C
09/01/16|TypeB|3rd|All Chargeability Areas Except Those Listed|C
09/01/16|TypeB|3rd|CHINA- mainland born|05/01/15
09/01/16|TypeB|3rd|INDIA|07/01/05
09/01/16|TypeB|3rd|MEXICO|C
09/01/16|TypeB|3rd|PHILIPPINES|01/01/13
09/01/16|TypeB|Other Workers|All Chargeability Areas Except Those Listed|C
09/01/16|TypeB|Other Workers|CHINA- mainland born|08/01/09
09/01/16|TypeB|Other Workers|INDIA|07/01/05
09/01/16|TypeB|Other Workers|MEXICO|C
09/01/16|TypeB|Other Workers|PHILIPPINES|01/01/13
09/01/16|TypeB|4th|All Chargeability Areas Except Those Listed|C
09/01/16|TypeB|4th|CHINA- mainland born|C
09/01/16|TypeB|4th|INDIA|C
09/01/16|TypeB|4th|MEXICO|C
09/01/16|TypeB|4th|PHILIPPINES|C
09/01/16|TypeB|Certain Religious Workers|All Chargeability Areas Except Those Listed|C
09/01/16|TypeB|Certain Religious Workers|CHINA- mainland born|C
09/01/16|TypeB|Certain Religious Workers|INDIA|C
09/01/16|TypeB|Certain Religious Workers|MEXICO|C
09/01/16|TypeB|Certain Religious Workers|PHILIPPINES|C
09/01/16|TypeB|5th Non-RegionalCenter(C5 and T5)|All Chargeability Areas Except Those Listed|C
09/01/16|TypeB|5th Non-RegionalCenter(C5 and T5)|CHINA- mainland born|05/01/15
09/01/16|TypeB|5th Non-RegionalCenter(C5 and T5)|INDIA|C
09/01/16|TypeB|5th Non-RegionalCenter(C5 and T5)|MEXICO|C
09/01/16|TypeB|5th Non-RegionalCenter(C5 and T5)|PHILIPPINES|C
09/01/16|TypeB|5thRegionalCenter(I5 and R5)|All Chargeability Areas Except Those Listed|C
09/01/16|TypeB|5thRegionalCenter(I5 and R5)|CHINA- mainland born|05/01/15
09/01/16|TypeB|5thRegionalCenter(I5 and R5)|INDIA|C
09/01/16|TypeB|5thRegionalCenter(I5 and R5)|MEXICO|C
09/01/16|TypeB|5thRegionalCenter(I5 and R5)|PHILIPPINES|C
10/01/16|TypeA|1st|All Chargeability Areas Except Those Listed|C
10/01/16|TypeA|1st|CHINA- mainland born|C
10/01/16|TypeA|1st|EL SALVADOR GUATEMALA HONDURAS|C
10/01/16|TypeA|1st|INDIA|C
10/01/16|TypeA|1st|MEXICO|C
10/01/16|TypeA|1st|PHILIPPINES|C
10/01/16|TypeA|2nd|All Chargeability Areas Except Those Listed|C
10/01/16|TypeA|2nd|CHINA- mainland born|02/15/12
10/01/16|TypeA|2nd|EL SALVADOR GUATEMALA HONDURAS|C
10/01/16|TypeA|2nd|INDIA|01/15/07
10/01/16|TypeA|2nd|MEXICO|C
10/01/16|TypeA|2nd|PHILIPPINES|C
10/01/16|TypeA|3rd|All Chargeability Areas Except Those Listed|06/01/16
10/01/16|TypeA|3rd|CHINA- mainland born|01/22/13
10/01/16|TypeA|3rd|EL SALVADOR GUATEMALA HONDURAS|06/01/16
10/01/16|TypeA|3rd|INDIA|03/01/05
10/01/16|TypeA|3rd|MEXICO|06/01/16
10/01/16|TypeA|3rd|PHILIPPINES|12/01/10
10/01/16|TypeA|Other Workers|All Chargeability Areas Except Those Listed|06/01/16
10/01/16|TypeA|Other Workers|CHINA- mainland born|01/01/05
10/01/16|TypeA|Other Workers|EL SALVADOR GUATEMALA HONDURAS|06/01/16
10/01/16|TypeA|Other Workers|INDIA|03/01/05
10/01/16|TypeA|Other Workers|MEXICO|06/01/16
10/01/16|TypeA|Other Workers|PHILIPPINES|12/01/10
10/01/16|TypeA|4th|All Chargeability Areas Except Those Listed|C
10/01/16|TypeA|4th|CHINA- mainland born|C
10/01/16|TypeA|4th|EL SALVADOR GUATEMALA HONDURAS|06/15/15
10/01/16|TypeA|4th|INDIA|C
10/01/16|TypeA|4th|MEXICO|C
10/01/16|TypeA|4th|PHILIPPINES|C
10/01/16|TypeA|Certain Religious Workers|All Chargeability Areas Except Those Listed|U
10/01/16|TypeA|Certain Religious Workers|CHINA- mainland born|U
10/01/16|TypeA|Certain Religious Workers|EL SALVADOR GUATEMALA HONDURAS|U
10/01/16|TypeA|Certain Religious Workers|INDIA|U
10/01/16|TypeA|Certain Religious Workers|MEXICO|U
10/01/16|TypeA|Certain Religious Workers|PHILIPPINES|U
10/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|All Chargeability Areas Except Those Listed|C
10/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|CHINA- mainland born|02/22/14
10/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|EL SALVADOR GUATEMALA HONDURAS|C
10/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|INDIA|C
10/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|MEXICO|C
10/01/16|TypeA|5thNon-RegionalCenter(C5 and T5)|PHILIPPINES|C
10/01/16|TypeA|5thRegionalCenter(I5 and R5)|All Chargeability Areas Except Those Listed|U
10/01/16|TypeA|5thRegionalCenter(I5 and R5)|CHINA- mainland born|U
10/01/16|TypeA|5thRegionalCenter(I5 and R5)|EL SALVADOR GUATEMALA HONDURAS|U
10/01/16|TypeA|5thRegionalCenter(I5 and R5)|INDIA|U
10/01/16|TypeA|5thRegionalCenter(I5 and R5)|MEXICO|U
10/01/16|TypeA|5thRegionalCenter(I5 and R5)|PHILIPPINES|U
10/01/16|TypeB|1st|All Chargeability Areas Except Those Listed|C
10/01/16|TypeB|1st|CHINA- mainland born|C
10/01/16|TypeB|1st|INDIA|C
10/01/16|TypeB|1st|MEXICO|C
10/01/16|TypeB|1st|PHILIPPINES|C
10/01/16|TypeB|2nd|All Chargeability Areas Except Those Listed|C
10/01/16|TypeB|2nd|CHINA- mainland born|03/01/13
10/01/16|TypeB|2nd|INDIA|04/22/09
10/01/16|TypeB|2nd|MEXICO|C
10/01/16|TypeB|2nd|PHILIPPINES|C
10/01/16|TypeB|3rd|All Chargeability Areas Except Those Listed|C
10/01/16|TypeB|3rd|CHINA- mainland born|05/01/14
10/01/16|TypeB|3rd|INDIA|07/01/05
10/01/16|TypeB|3rd|MEXICO|C
10/01/16|TypeB|3rd|PHILIPPINES|09/01/13
10/01/16|TypeB|Other Workers|All Chargeability Areas Except Those Listed|C
10/01/16|TypeB|Other Workers|CHINA- mainland born|08/01/09
10/01/16|TypeB|Other Workers|INDIA|07/01/05
10/01/16|TypeB|Other Workers|MEXICO|C
10/01/16|TypeB|Other Workers|PHILIPPINES|09/01/13
10/01/16|TypeB|4th|All Chargeability Areas Except Those Listed|C
10/01/16|TypeB|4th|CHINA- mainland born|C
10/01/16|TypeB|4th|INDIA|C
10/01/16|TypeB|4th|MEXICO|C
10/01/16|TypeB|4th|PHILIPPINES|C
10/01/16|TypeB|Certain Religious Workers|All Chargeability Areas Except Those Listed|C
10/01/16|TypeB|Certain Religious Workers|CHINA- mainland born|C
10/01/16|TypeB|Certain Religious Workers|INDIA|C
10/01/16|TypeB|Certain Religious Workers|MEXICO|C
10/01/16|TypeB|Certain Religious Workers|PHILIPPINES|C
10/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|All Chargeability Areas Except Those Listed|C
10/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|CHINA- mainland born|06/15/14
10/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|INDIA|C
10/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|MEXICO|C
10/01/16|TypeB|5thNon-RegionalCenter(C5 and T5)|PHILIPPINES|C
10/01/16|TypeB|5thRegionalCenter(I5 and R5)|All Chargeability Areas Except Those Listed|C
10/01/16|TypeB|5thRegionalCenter(I5 and R5)|CHINA- mainland born|06/15/14
10/01/16|TypeB|5thRegionalCenter(I5 and R5)|INDIA|C
10/01/16|TypeB|5thRegionalCenter(I5 and R5)|MEXICO|C
10/01/16|TypeB|5thRegionalCenter(I5 and R5)|PHILIPPINES|C
11/01/16|TypeA|1st|All Chargeability Areas Except Those Listed|C
11/01/16|TypeA|1st|CHINA- mainland born|C
11/01/16|TypeA|1st|EL SALVADOR GUATEMALA HONDURAS|C
11/01/16|TypeA|1st|INDIA|C
11/01/16|TypeA|1st|MEXICO|C
11/01/16|TypeA|1st|PHILIPPINES|C
11/01/16|TypeA|2nd|All Chargeability Areas Except Those Listed|C
11/01/16|TypeA|2nd|CHINA- mainland born|07/15/12
11/01/16|TypeA|2nd|EL SALVADOR GUATEMALA HONDURAS|C
11/01/16|TypeA|2nd|INDIA|11/01/07
11/01/16|TypeA|2nd|MEXICO|C
11/01/16|TypeA|2nd|PHILIPPINES|C
11/01/16|TypeA|3rd|All Chargeability Areas Except Those Listed|07/01/16
11/01/16|TypeA|3rd|CHINA- mainland born|04/15/13
11/01/16|TypeA|3rd|EL SALVADOR GUATEMALA HONDURAS|07/01/16
11/01/16|TypeA|3rd|INDIA|03/08/05
11/01/16|TypeA|3rd|MEXICO|07/01/16
11/01/16|TypeA|3rd|PHILIPPINES|04/01/11
11/01/16|TypeA|Other Workers|All Chargeability Areas Except Those Listed|07/01/16
11/01/16|TypeA|Other Workers|CHINA- mainland born|09/01/05
11/01/16|TypeA|Other Workers|EL SALVADOR GUATEMALA HONDURAS|07/01/16
11/01/16|TypeA|Other Workers|INDIA|03/08/05
11/01/16|TypeA|Other Workers|MEXICO|07/01/16
11/01/16|TypeA|Other Workers|PHILIPPINES|04/01/11
11/01/16|TypeA|4th|All Chargeability Areas Except Those Listed|C
11/01/16|TypeA|4th|CHINA- mainland born|C
11/01/16|TypeA|4th|EL SALVADOR GUATEMALA HONDURAS|07/15/15
11/01/16|TypeA|4th|INDIA|C
11/01/16|TypeA|4th|MEXICO|C
11/01/16|TypeA|4th|PHILIPPINES|C
11/01/16|TypeA|Certain Religious Workers|All Chargeability Areas Except Those Listed|C
11/01/16|TypeA|Certain Religious Workers|CHINA- mainland born|C
11/01/16|TypeA|Certain Religious Workers|EL SALVADOR GUATEMALA HONDURAS|07/15/15
